21514 20240105 0300 20240104 1700  2.424 -155.58   19.54     9.0     9.9    11.0     9.0     0.0    299 0    419 0    181 0 C    14.3 0    18.1 0    10.2 0     5 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240105 0400 20240104 1800  2.424 -155.58   19.54     7.0     7.9     9.0     7.0     0.0     68 0    180 0      0 0 C     7.0 0    10.2 0     4.2 0     7 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240105 0500 20240104 1900  2.424 -155.58   19.54     6.0     6.4     7.0     6.0     0.0      0 0      0 0      0 0 C     3.2 0     4.2 0     2.5 0     9 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240105 0600 20240104 2000  2.424 -155.58   19.54     5.5     5.7     6.0     5.5     0.0      0 0      0 0      0 0 C     2.1 0     2.5 0     1.8 0     9 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240105 0700 20240104 2100  2.424 -155.58   19.54     5.0     5.3     5.5     5.0     0.0      0 0      0 0      0 0 C     1.6 0     1.8 0     1.3 0    11 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240105 0800 20240104 2200  2.424 -155.58   19.54     4.3     4.6     5.2     4.2     0.0      0 0      0 0      0 0 C     1.0 0     1.3 0     0.7 0    12 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240105 0900 20240104 2300  2.424 -155.58   19.54     4.4     4.3     4.5     4.2     0.0      0 0      0 0      0 0 C     0.6 0     0.7 0     0.5 0    12 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240105 1000 20240105 0000  2.424 -155.58   19.54     4.1     4.1     4.5     4.0     0.0      0 0      0 0      0 0 C     0.4 0     0.7 0     0.3 0    12 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240105 1100 20240105 0100  2.424 -155.58   19.54     3.6     4.0     4.3     3.6     0.0      0 0      0 0      0 0 C     0.1 0     0.4 0    -0.3 0    11 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240105 1200 20240105 0200  2.424 -155.58   19.54     3.7     3.7     3.8     3.1     0.0      0 0      0 0      0 0 C    -0.4 0    -0.3 0    -0.6 0    11 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240105 1300 20240105 0300  2.424 -155.58   19.54     3.9     3.8     4.2     3.4     0.0      0 0      0 0      0 0 C    -0.3 0    -0.1 0    -0.4 0    10 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240105 1400 20240105 0400  2.424 -155.58   19.54     3.6     3.7     3.9     3.5     0.0      0 0      0 0      0 0 C    -0.4 0    -0.3 0    -0.6 0    10 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240105 1500 20240105 0500  2.424 -155.58   19.54     2.9     3.4     4.4     2.9     0.0      0 0      0 0      0 0 C    -0.6 0    -0.2 0    -1.0 0    10 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240105 1600 20240105 0600  2.424 -155.58   19.54     2.7     2.6     3.1     2.1     0.0      0 0      0 0      0 0 C    -1.3 0    -1.0 0    -1.6 0    10 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240105 1700 20240105 0700  2.424 -155.58   19.54     2.9     2.6     3.2     2.2     0.0      0 0      0 0      0 0 C    -1.5 0    -1.3 0    -1.5 0    10 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240105 1800 20240105 0800  2.424 -155.58   19.54     5.4     3.8     5.4     2.6     0.0     83 0    202 0      0 0 C    -0.1 0     2.8 0    -1.3 0     8 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240105 1900 20240105 0900  2.424 -155.58   19.54     8.5     7.1     8.5     5.4     0.0    320 0    433 0    204 0 C     6.4 0    10.5 0     2.8 0     5 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240105 2000 20240105 1000  2.424 -155.58   19.54    10.6     9.6    10.6     8.5     0.0    535 0    626 0    434 0 C    13.5 0    17.1 0    10.5 0     2 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240105 2100 20240105 1100  2.424 -155.58   19.54    10.2    10.7    11.6     9.6     0.0    698 0    760 0    626 0 C    22.0 0    27.5 0    17.1 0     3 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240105 2200 20240105 1200  2.424 -155.58   19.54    10.2    10.2    11.0     9.7     0.0    796 0    822 0    759 0 C    28.1 0    29.0 0    27.4 0     7 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240105 2300 20240105 1300  2.424 -155.58   19.54     9.0     9.7    10.6     8.7     0.0    818 0    828 0    803 0 C    27.9 0    28.6 0    27.5 0    33 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240106 0000 20240105 1400  2.424 -155.58   19.54     9.5     8.6     9.6     7.5     0.0    812 0   1086 0    513 0 C    27.5 0    29.9 0    26.1 0    57 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240106 0100 20240105 1500  2.424 -155.58   19.54     9.2     8.2     9.5     6.9     0.0    583 0   1109 0     82 0 C    26.0 0    29.8 0    23.3 0    64 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240106 0200 20240105 1600  2.424 -155.58   19.54     9.6     8.6     9.6     7.4     0.0    387 0    662 0     40 0 C    20.8 0    25.0 0    18.0 0    53 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240106 0300 20240105 1700  2.424 -155.58   19.54     8.8     7.7     9.8     6.3     0.0    187 0    428 0      0 0 C    13.7 0    19.1 0    11.5 0    54 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240106 0400 20240105 1800  2.424 -155.58   19.54     5.6     7.2     9.5     5.4     0.0     60 0    178 0      0 0 C     8.0 0    11.5 0     3.4 0    39 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240106 0500 20240105 1900  2.424 -155.58   19.54     4.0     4.5     5.6     3.0     0.0      0 0      0 0      0 0 C     1.2 0     3.4 0    -0.6 0    60 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240106 0600 20240105 2000  2.424 -155.58   19.54     3.8     3.8     4.0     3.5     0.0      0 0      0 0      0 0 C    -1.2 0    -0.6 0    -2.1 0    41 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240106 0700 20240105 2100  2.424 -155.58   19.54     4.1     3.4     4.1     2.9     0.0      0 0      0 0      0 0 C    -2.5 0    -0.4 0    -3.1 0    21 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240106 0800 20240105 2200  2.424 -155.58   19.54     4.3     4.3     4.5     4.1     0.0      0 0      0 0      0 0 C     0.1 0     0.3 0    -0.4 0     5 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240106 0900 20240105 2300  2.424 -155.58   19.54     4.8     4.5     5.6     3.4     0.0      0 0      0 0      0 0 C    -1.1 0    -0.2 0    -2.0 0     4 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240106 1000 20240106 0000  2.424 -155.58   19.54     4.3     3.4     4.8     2.4     0.0      0 0      0 0      0 0 C    -2.8 0    -2.0 0    -3.3 0     5 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240106 1100 20240106 0100  2.424 -155.58   19.54     3.3     4.0     4.7     3.1     0.0      0 0      0 0      0 0 C    -1.2 0    -0.8 0    -2.1 0     5 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240106 1200 20240106 0200  2.424 -155.58   19.54     3.9     3.8     5.6     3.1     0.0      0 0      0 0      0 0 C    -2.1 0    -1.1 0    -3.5 0     6 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240106 1300 20240106 0300  2.424 -155.58   19.54     2.1     2.7     4.2     1.8     0.0      0 0      0 0      0 0 C    -3.7 0    -3.2 0    -4.2 0     7 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240106 1400 20240106 0400  2.424 -155.58   19.54     2.3     2.8     4.0     1.8     0.0      0 0      0 0      0 0 C    -3.9 0    -3.5 0    -4.3 0     6 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240106 1500 20240106 0500  2.424 -155.58   19.54     2.8     3.0     4.8     1.7     0.0      0 0      0 0      0 0 C    -3.3 0    -2.9 0    -3.8 0     5 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240106 1600 20240106 0600  2.424 -155.58   19.54     2.1     2.1     3.0     1.3     0.0      0 0      0 0      0 0 C    -2.8 0    -2.6 0    -3.0 0     7 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240106 1700 20240106 0700  2.424 -155.58   19.54     2.1     2.3     2.6     2.0     0.0      0 0      0 0      0 0 C    -3.0 0    -2.8 0    -3.3 0     7 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240106 1800 20240106 0800  2.424 -155.58   19.54     3.5     2.6     3.5     1.9     0.0     54 0    153 0      0 0 C    -2.1 0    -0.2 0    -3.2 0     7 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240106 1900 20240106 0900  2.424 -155.58   19.54     6.9     4.8     6.9     3.3     0.0    278 0    467 0     30 0 C     3.8 0     9.4 0    -0.4 0     6 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240106 2000 20240106 1000  2.424 -155.58   19.54     5.4     7.5     8.8     5.4     0.0    531 0    629 0    258 0 C    13.0 0    18.5 0     9.4 0     8 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240106 2100 20240106 1100  2.424 -155.58   19.54     6.3     6.3     6.9     5.4     0.0    695 0    749 0    627 0 C    20.4 0    21.8 0    18.5 0    32 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240106 2200 20240106 1200  2.424 -155.58   19.54     8.1     7.1     8.1     6.3     0.0    785 0    812 0    748 0 C    24.0 0    26.6 0    21.8 0    42 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240106 2300 20240106 1300  2.424 -155.58   19.54     7.8     8.0     8.7     7.5     0.0    806 0    973 0    311 0 C    25.8 0    26.2 0    25.3 0    58 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240107 0000 20240106 1400  2.424 -155.58   19.54     7.8     7.9     8.3     7.6     0.0    739 0   1047 0    114 0 C    24.5 0    26.2 0    22.6 0    63 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240107 0100 20240106 1500  2.424 -155.58   19.54     7.0     7.2     7.8     6.9     0.0    567 0   1023 0     86 0 C    22.1 0    24.0 0    18.3 0    68 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240107 0200 20240106 1600  2.424 -155.58   19.54     6.4     6.6     7.1     5.9     0.0    443 0    872 0    119 0 C    17.1 0    20.3 0    12.7 0    80 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240107 0300 20240106 1700  2.424 -155.58   19.54     7.7     5.7     7.7     4.9     0.0    131 0    448 0     28 0 C     8.9 0    12.7 0     6.8 0    78 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240107 0400 20240106 1800  2.424 -155.58   19.54     4.3     5.3     8.0     4.3     0.0     56 0    177 0      0 0 C     5.5 0     6.8 0     2.5 0    72 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240107 0500 20240106 1900  2.424 -155.58   19.54     3.2     4.5     5.7     3.2     0.0      0 0      0 0      0 0 C     0.2 0     2.5 0    -1.6 0    57 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240107 0600 20240106 2000  2.424 -155.58   19.54     5.2     5.0     5.5     3.1     0.0      0 0      0 0      0 0 C    -1.8 0    -1.5 0    -2.1 0    16 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240107 0700 20240106 2100  2.424 -155.58   19.54     4.7     4.9     5.3     4.6     0.0      0 0      0 0      0 0 C    -1.2 0    -1.0 0    -1.6 0     6 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240107 0800 20240106 2200  2.424 -155.58   19.54     4.6     4.7     4.8     4.5     0.0      0 0      0 0      0 0 C    -0.9 0    -0.7 0    -1.1 0     6 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240107 0900 20240106 2300  2.424 -155.58   19.54     3.4     3.5     4.6     1.3     0.0      0 0      0 0      0 0 C    -1.7 0    -1.0 0    -3.2 0    18 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240107 1000 20240107 0000  2.424 -155.58   19.54     3.5     3.2     4.0     1.7     0.0      0 0      0 0      0 0 C    -2.6 0    -1.8 0    -3.4 0    12 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240107 1100 20240107 0100  2.424 -155.58   19.54     3.2     3.2     3.5     2.9     0.0      0 0      0 0      0 0 C    -2.2 0    -2.1 0    -2.5 0     7 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240107 1200 20240107 0200  2.424 -155.58   19.54     1.8     2.3     3.4     0.3     0.0      0 0      0 0      0 0 C    -2.7 0    -1.8 0    -4.0 0    24 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240107 1300 20240107 0300  2.424 -155.58   19.54     3.3     2.7     3.7     0.5     0.0      0 0      0 0      0 0 C    -2.5 0    -0.8 0    -4.4 0    36 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240107 1400 20240107 0400  2.424 -155.58   19.54     3.1     2.8     3.3     1.7     0.0      0 0      0 0      0 0 C    -1.7 0    -0.8 0    -2.7 0    56 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240107 1500 20240107 0500  2.424 -155.58   19.54     3.1     3.0     3.3     2.6     0.0      0 0      0 0      0 0 C    -1.8 0    -0.9 0    -2.7 0    77 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240107 1600 20240107 0600  2.424 -155.58   19.54     3.8     3.7     5.1     3.0     0.0      0 0      0 0      0 0 C    -1.0 0    -0.3 0    -1.6 0    63 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240107 1700 20240107 0700  2.424 -155.58   19.54     2.5     2.5     3.8     1.8     0.0      0 0      0 0      0 0 C    -0.9 0    -0.4 0    -1.5 0    77 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240107 1800 20240107 0800  2.424 -155.58   19.54     3.5     3.0     3.8     2.1     0.0     73 0    270 0      0 0 C    -0.1 0     4.1 0    -1.5 0    81 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240107 1900 20240107 0900  2.424 -155.58   19.54     4.6     4.1     4.6     3.5     0.0    255 0    529 0     25 0 C     7.3 0    13.0 0     4.1 0    89 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240107 2000 20240107 1000  2.424 -155.58   19.54     4.9     4.6     5.0     4.3     0.0    336 0    737 0     61 0 C    13.3 0    17.4 0    12.1 0    87 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240107 2100 20240107 1100  2.424 -155.58   19.54     5.8     5.4     6.6     4.6     0.0    604 0   1022 0    180 0 C    20.8 0    24.4 0    17.4 0    80 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240107 2200 20240107 1200  2.424 -155.58   19.54     7.3     6.7     7.8     5.8     0.0    723 0    992 0    324 0 C    24.1 0    25.9 0    20.9 0    66 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240107 2300 20240107 1300  2.424 -155.58   19.54     7.0     7.0     7.6     6.1     0.0    786 0   1251 0    259 0 C    26.6 0    29.7 0    23.9 0    68 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240108 0000 20240107 1400  2.424 -155.58   19.54     7.4     7.0     7.9     6.0     0.0    680 0   1222 0    217 0 C    27.2 0    30.3 0    23.6 0    73 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240108 0100 20240107 1500  2.424 -155.58   19.54     5.5     6.3     7.6     5.4     0.0    403 0    985 0    109 0 C    23.3 0    27.9 0    16.8 0    75 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240108 0200 20240107 1600  2.424 -155.58   19.54     7.3     7.3     8.7     5.2     0.0    466 0    734 0    125 0 C    17.4 0    18.4 0    15.9 0    68 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240108 0300 20240107 1700  2.424 -155.58   19.54     6.1     6.8     8.2     5.8     0.0    307 0    430 0    158 0 C    13.9 0    16.4 0    10.8 0    70 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240108 0400 20240107 1800  2.424 -155.58   19.54     6.9     6.0     6.9     5.5     0.0     76 0    183 0      0 0 C     7.9 0    10.8 0     4.4 0    61 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240108 0500 20240107 1900  2.424 -155.58   19.54     7.5     7.5     7.7     7.0     0.0      0 0      0 0      0 0 C     4.6 0     5.2 0     4.4 0     7 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240108 0600 20240107 2000  2.424 -155.58   19.54     7.1     7.4     7.7     7.1     0.0      0 0      0 0      0 0 C     5.2 0     5.4 0     4.5 0     9 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240108 0700 20240107 2100  2.424 -155.58   19.54     6.5     6.7     7.2     6.3     0.0      0 0      0 0      0 0 C     4.0 0     4.5 0     3.4 0     9 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240108 0800 20240107 2200  2.424 -155.58   19.54     6.1     6.3     6.5     6.0     0.0      0 0      0 0      0 0 C     2.9 0     3.4 0     2.4 0    10 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240108 0900 20240107 2300  2.424 -155.58   19.54     5.6     5.8     6.2     5.6     0.0      0 0      0 0      0 0 C     2.0 0     2.4 0     1.6 0    13 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240108 1000 20240108 0000  2.424 -155.58   19.54     4.9     5.2     5.6     4.9     0.0      0 0      0 0      0 0 C     1.2 0     1.6 0     0.9 0    10 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240108 1100 20240108 0100  2.424 -155.58   19.54     5.3     5.0     5.3     4.8     0.0      0 0      0 0      0 0 C     1.1 0     1.3 0     0.9 0    18 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240108 1200 20240108 0200  2.424 -155.58   19.54     4.1     4.5     5.3     4.1     0.0      0 0      0 0      0 0 C     0.8 0     1.2 0     0.3 0    22 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240108 1300 20240108 0300  2.424 -155.58   19.54     3.9     4.0     4.2     3.9     0.0      0 0      0 0      0 0 C     0.2 0     0.3 0     0.0 0    27 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240108 1400 20240108 0400  2.424 -155.58   19.54     3.8     3.8     3.9     3.7     0.0      0 0      0 0      0 0 C    -0.1 0     0.0 0    -0.2 0    32 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240108 1500 20240108 0500  2.424 -155.58   19.54     3.5     3.7     4.1     3.5     0.0      0 0      0 0      0 0 C    -0.3 0    -0.1 0    -0.4 0    32 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240108 1600 20240108 0600  2.424 -155.58   19.54     3.6     3.4     3.7     3.0     0.0      0 0      0 0      0 0 C    -0.4 0    -0.3 0    -0.7 0    30 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240108 1700 20240108 0700  2.424 -155.58   19.54     3.6     3.6     3.7     3.5     0.0      0 0      0 0      0 0 C    -0.2 0    -0.1 0    -0.3 0    29 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
